mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
-2.40761885106383,0.1996862125545417,-2.38364325,2.4158855758256212,-3.6306075574468086,1.1603406808501324,-3.4733771,3.8115222328914244,7.100468502127661,0.45629981218552146,6.9778892,7.1151150706300985,hand_wash
-2.4110919866470586,0.938187489544314,-2.5794360000000003,2.5871915919798294,-6.430063901960786,2.2569248326829108,-5.35107235,6.814648302273561,1.6527043582352938,5.932313525733493,5.703140299999999,6.158228273077451,hand_wash
-2.5195484503838377,1.9951825515584465,-3.0105395,3.2138571542423713,-5.762477501747475,2.7616846584878463,-6.3180614,6.3900742649106155,-8.798043790909091,2.776492137152725,-9.034013999999999,9.225751087820704,hand_wash
-2.837663750392157,2.384547263948557,-3.7392243,3.706534933640074,-4.345093733431372,4.081106385011037,-5.01696735,5.961146607665546,-9.676430769607844,2.6736954999845564,-9.626781000000001,10.039021867973547,hand_wash
-2.975694380196079,2.098386700350831,-3.4769696,3.641151437188485,-4.600656411568628,3.942010567656213,-5.3540661499999995,6.058505321679662,-9.538118332352939,2.3703732648878066,-9.915980000000001,9.828243522464334,hand_wash
-2.7414755269607842,2.4123646351390824,-2.6369165,3.6517381064083207,-5.948312750392156,4.225392775979388,-5.383405,7.296325697758887,-3.7080420658823523,6.502008158052608,-5.7552319999999995,7.485030798182178,hand_wash
-1.592929901212121,2.1135614995313867,-1.3388159,2.6466144189278915,-7.787006829626263,3.0212288320272966,-8.425678,8.352562422401826,-0.8435065508080808,5.715247344597448,-0.40835083,5.777158082585618,hand_wash
-1.8203205018235296,1.9250606236076242,-1.5771204,2.6494197730679905,-8.082404275784311,3.069886153438816,-8.310717499999999,8.645776996446989,-4.245054694264707,4.432479233696263,-4.2739122499999995,6.137374154672943,hand_wash
-2.489587228217822,2.161938987031076,-2.635719,3.297275352552506,-5.431667194227724,3.523703310187409,-5.9911413,6.474526509875093,-7.865659129207921,4.248719176208707,-9.19448,8.939810298612354,hand_wash
-2.3475341246237624,2.705572508597066,-2.3076012,3.5820439787290828,-7.420209161881188,4.073157009378636,-7.8879967,8.464638919003919,-2.0719171634653466,6.010089182069475,-1.5543677,6.35720164134274,hand_wash
