mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-3.7016878664948454,1.724574607844278,7.8777130164948455,2.3117137357830257,2.2669353732886597,3.5970588452788848,no_eat
-1.793857827687685,1.0795870818554503,8.895527287192118,1.81806277606783,-3.1638148993891626,2.4500925550085726,no_eat
-3.6040796393842363,1.9047922292306063,8.566878691625616,1.2702478874747234,-0.8006798022645322,3.3520577313249618,no_eat
-3.72376575226601,1.6256678745208109,8.692693921182267,1.9879070988507717,-0.6602349238669949,3.2616103853573213,no_eat
-3.0338526497536944,0.434839525816901,8.873795068472905,0.697265536620322,-3.086584366857143,1.140700762560741,no_eat
-2.7580006710837437,0.7321532255209463,8.75094713448276,1.550450235770777,0.4053541120689654,3.195501565246459,no_eat
-3.282740020261084,3.7808930031225465,7.305889079433498,5.966117769068224,-4.52661047955665,6.782882733090678,no_eat
-1.144789830029064,2.1368910283481535,9.108206180788178,2.045472589505716,0.5019158674467978,2.615414168858967,no_eat
-2.868908934926108,1.0144643380842544,8.905803467487685,1.2289365799257814,0.9287602559527095,2.06337695942452,no_eat
-3.0746682643842362,1.3946659149311504,8.186825641379311,1.366560236126794,2.5544239997241376,2.498317750468003,no_eat
-10.565929482266013,1.9070391557050244,3.09134491491133,3.915116888420322,-0.9079424612610837,1.752155615993569,no_eat
-5.616946084793104,2.914815751997542,7.16195789950739,2.780902124018484,1.2539755960118226,3.5456509350729855,no_eat
-6.369117888177339,2.2931440479943315,6.966457027527093,2.485336400728709,1.2565239943251232,3.8827116743394656,no_eat
-6.493835899507388,2.057496248402255,6.392838048768472,2.2114764639370845,2.760702437438424,3.177000153977291,no_eat
-7.066752863546798,1.9514403500304451,7.088709213300493,1.755906432799336,-2.3902707901699505,2.6825315318497194,no_eat
-4.524357072555173,2.0140413057008004,7.811438779802955,0.9011761794510647,-3.8908861904433496,2.2410803471787757,no_eat
-3.985489479802956,0.5824850723768719,8.736128700985223,1.181434681493191,-0.4268502856896553,2.611839080972897,no_eat
-5.665961445024631,6.07639910767802,6.655387617389162,4.9101327898578875,1.7896931007438424,4.711238663827421,no_eat
-6.762673904433498,2.9176525011142593,6.493641255270936,2.118953110427977,-1.4441495876931034,4.360354478825759,no_eat
-6.355558552552083,3.0280618543625106,6.527232779687501,2.0970989686497847,-4.463867337098958,3.42214712660232,no_eat
-6.786989822857143,4.479137064769492,6.640622266502464,2.196730866851854,-1.131422557635468,3.3803842714389436,no_eat
-8.353704247487684,4.7030695702931595,5.311469015024631,2.7684676836307744,2.3234697927832513,2.7207464356087914,no_eat
-6.127704699014777,3.8322521499633826,6.428969793645321,2.8232528547789806,3.0483997583596065,2.4469474786354573,no_eat
-4.2239295842266005,2.997856657319047,7.976282171428571,1.7555290001989439,1.08782848746798,3.653801105026899,no_eat
