@RELATION wada

@ATTRIBUTE mean_x numeric
@ATTRIBUTE std_x numeric
@ATTRIBUTE median_x numeric
@ATTRIBUTE rms_x numeric
@ATTRIBUTE mean_y numeric
@ATTRIBUTE std_y numeric
@ATTRIBUTE median_y numeric
@ATTRIBUTE rms_y numeric
@ATTRIBUTE mean_z numeric
@ATTRIBUTE std_z numeric
@ATTRIBUTE median_z numeric
@ATTRIBUTE rms_z numeric
@ATTRIBUTE Activity {no_eat,eat}

@DATA
-3.192236284815593,1.7148891602151988,-2.806963,3.6237021580031725,8.332106480677966,2.2460354864345957,8.709489,8.629523382648618,0.8198070760745761,3.8718996825100476,0.4155359,3.9577380905516417,no_eat
-2.850207158865132,1.9213775902261603,-2.43992615,3.437349661100734,8.574414177960525,1.4564767093372604,8.44903,8.697235359587113,-1.9982380656569079,3.3115406973897574,-2.3980132000000003,3.8677198912936936,no_eat
-3.511571335888158,1.4054654535304478,-3.2721955,3.782388978952177,8.721963902960526,1.6692905971601204,8.837622,8.880269445366713,-1.5691868629769734,3.0285641844258038,-2.4956103499999998,3.4109453865645882,no_eat
-2.8416276497697366,0.6324719657177905,-2.9446764,2.911162738040387,8.828924340460526,1.334575979658636,8.8537885,8.929221581697822,-0.6234495770460527,3.0541328988642706,-1.40827145,3.1171167990699318,no_eat
-2.8567540894000003,3.2636092448866485,-2.9518615,4.337302068177085,7.87198406587171,4.99992563744066,8.385562,9.325630783666835,-2.4954960972335525,6.415837993879905,-3.0698162,6.884074224979043,no_eat
-2.0161179744121713,1.9989633004135539,-2.3974145,2.839117109798059,8.995653978289475,1.7998186142415304,8.9358185,9.173937951680594,0.39557214101677635,2.2836857488621827,-0.050894165000000005,2.3176923692122786,no_eat
-5.697570257796052,4.102538062924275,-4.17032775,7.020906309036222,6.572520526088816,2.953505748461147,7.0192034,7.205638227947047,1.2724486650296054,2.960946739080365,1.1933185000000002,3.222783144551658,no_eat
-7.108256434911184,3.337425464621787,-7.245533,7.852752273971349,5.6950176927500005,4.134021882546236,6.5240335,7.0372838116781,0.6985499885506581,3.095410003752638,0.540675685,3.173253090731345,no_eat
-6.0901722437500005,2.1922718136725408,-5.84504535,6.472731545766903,7.262207386473685,2.335319913635654,7.2622981,7.628458246800343,1.2209439330197367,3.7165167630290004,1.4286291,3.911930589549521,no_eat
-7.179768269078947,1.9200270193074473,-7.03596855,7.432064057349313,6.401516930263157,1.9918650722697033,6.55576715,6.704248315402245,-0.145911056231908,4.0396358667779255,-0.7526348700000001,4.042270150854511,no_eat
-4.486939096804934,1.7080593948473226,-4.270319799999999,4.8010508594226415,8.02851907730263,1.080972195009389,7.918533350000001,8.100964106882323,-3.00262573425,2.8282347642564987,-3.8565803,4.124884626474947,no_eat
-4.982444244210526,5.058459103039005,-3.8625677,7.100194303241621,7.467485748782895,4.202203649378838,8.49812775,8.568655607452573,1.2675956054868422,4.062242335624986,0.841849375,4.255421414195484,no_eat
-6.5570435190460525,2.9649331387859226,-6.4048810000000005,7.196224581552106,6.659773311578948,2.053712337011928,6.864126,6.969240627558659,-2.2009559844891444,4.283434420520939,-2.19563415,4.815809140794736,no_eat
-6.972878076630434,3.9893542126362274,-6.65336415,8.033428639468442,6.466205606884057,2.2733494946227837,6.148015000000001,6.854190898654669,-2.423200054963768,3.8757728763068915,-2.5488996000000004,4.570942342131719,no_eat
-7.553526466983605,4.5633959469223715,-7.271279300000001,8.824984116462158,5.4706525600327875,2.6213100502579114,5.4259167,6.06624313823444,2.377378841459017,2.7729507422646136,2.494413,3.6525588256512567,no_eat
-4.529301023677631,3.427954923813108,-3.6589910999999997,5.680267839000356,7.586807342269738,2.3352514454138826,7.880811700000001,7.938075646025655,2.060760685536184,3.198393003896061,2.518363,3.804793346611986,no_eat
-3.1358447630921056,2.0320889667008832,-2.8602520499999997,3.73669746524918,8.545149990131577,1.395447805213409,8.5484235,8.658340656899602,-2.044893669111842,2.799236700343792,-3.2296839000000004,3.4666000955583685,no_eat
-3.8945026640460525,3.4292130285647437,-3.2578253999999998,5.189089804150626,6.190148571151315,3.0911426884662703,6.31626525,6.9190391278981185,-2.43990251487171,6.71614806134663,-4.533772000000001,7.145611874710757,no_eat
-4.931345229208553,7.107717048546246,-5.0307385,8.650884776243,4.532022997368421,11.738495759678608,5.9306669,12.58298514457793,-1.4743354616644737,11.355408238163955,0.82388672,11.450718811886142,no_eat
-2.268444780468475,1.3789248158955991,-2.3267615000000004,2.654670482362618,-6.206149152290847,4.618765639033623,-8.490344,7.7362318559359435,4.386031731864406,4.146388472560015,2.7003846,6.035711368041058,eat
-3.0602718860685427,1.6925693242754776,-3.5643877999999996,3.497149544148758,-6.9630791598331125,2.8783478963907223,-8.380173500000001,7.534544312615004,1.42270505297351,6.092431547504869,-0.22333558,6.256341728901079,eat
-4.105444130496689,1.128559993108645,-4.02363275,4.257736389993525,-7.270367263917218,2.5902173468398604,-8.060438,7.717996246183932,0.3567072341390729,5.909587272192048,-1.36635865,5.920343045680833,eat
-3.930444423432343,1.1535255310002843,-3.7446129999999997,4.09621953957059,-4.529487828382838,1.5709653828508103,-4.1445813,4.794183165210094,7.513666338349836,1.7549362608261034,8.077204,7.715891596154894,eat
-3.785145965231788,1.1836556592239265,-3.5985168499999993,3.9659009944429164,-8.271144445033112,1.9842700732500673,-8.726253750000001,8.505830832681657,-1.4302311224072848,5.069780211811463,-2.5956025,5.267659106242306,eat
-4.170172679016393,0.4196105700906525,-4.179309,4.19123051183618,-9.159508741967214,0.9615901317906818,-9.457932000000001,9.209845599994118,-2.6990103354885244,2.0144923784689,-2.2369482999999994,3.3679127562903357,eat
-3.391954288157894,1.1048551786210774,-3.13448175,3.567360208708751,-7.9527805391447375,1.0319573026578952,-7.686815299999999,8.019454730735015,-4.797090178824671,4.106392776539473,-6.92340285,6.3146287158463785,eat
-4.7062778996632995,0.899407519923001,-4.918173,4.7914492124777075,-8.18932578148148,1.3433574723271475,-8.261619999999999,8.298774973072499,-0.18192471554882161,4.901653284694457,1.6896863000000002,4.905028188041684,eat
-4.185600952475247,1.007660060878342,-4.1661363,4.3051868869598495,-9.067915414191418,1.1600095331383022,-9.340575999999999,9.141811203251907,-1.9109291732848184,3.077633658322809,-1.2082874,3.6226342956683384,eat
-4.116791226885246,0.9536009018059145,-3.9398072,4.225792787830986,-7.204913692131147,0.4262554994394632,-7.191046000000001,7.21751169461202,-6.890691073770492,0.8145131913002577,-7.0808754,6.938663791605879,eat
-5.138384824918033,0.2730397421794582,-5.125342,5.145634004644845,-8.460084528524591,0.4618091918256887,-8.517887,8.472679502933875,-4.338825229836066,0.7698549240139396,-4.0906934999999995,4.406595168504873,eat
-4.878355412171053,0.2255838712976903,-4.884043699999999,4.883568327611303,-8.817969524671051,0.36841278443364733,-8.826245499999999,8.825662270773881,-3.879588934210526,0.38639892296099987,-3.93202325,3.898783711122507,eat
-4.298333695409836,0.5750063855061212,-4.346960500000001,4.336623675218821,-7.976357360983606,0.8524902368844665,-7.814948599999999,8.021783863586746,-5.849273752786885,1.4912649136505358,-6.0498195,6.0363792523106685,eat
-4.285604464726027,1.073410079372638,-4.2463695999999995,4.417987644457421,-7.833202551027398,1.6479301079570896,-7.919730650000001,8.004669627544512,-1.8438246640068494,5.314614144492461,-2.48543155,5.625372245144254,eat
-4.519295864262295,0.13525231810067567,-4.5158095000000005,4.521319309481458,-7.7967779826229515,0.415451972616839,-7.7179503,7.807838833625168,-6.066757227868853,0.37138035437424755,-6.16478,6.07811373943546,eat
-4.256106753770491,1.1086289654047357,-4.363725700000001,4.398124928014798,-9.147678961311476,0.9161628337970511,-9.363329,9.193442484578432,-0.6812613422918032,2.8822800638691874,0.7688013000000001,2.9616980573784013,eat
-4.21490347993421,0.6235195406706417,-4.2158332000000005,4.260773164903249,-8.33063822138158,1.44473461521973,-8.721463499999999,8.4549861788153,-4.868598073322368,2.2278647231459607,-4.34456535,5.35412256342685,eat
-4.486637202295082,1.0865178092653156,-4.5002417999999995,4.616322598656743,-7.431125278360655,1.567354189117765,-7.355105,7.594617966483616,-4.4931705108,4.299767959567281,-6.605464,6.219050228551311,eat
-4.944133037704918,0.6504614184104608,-4.8798523000000005,4.98673756592081,-8.157330519672131,1.2740035761031787,-8.460405999999999,8.256217434097657,-4.87048423947541,1.5318605032698824,-4.678671,5.105703999298884,eat
-4.475447356721312,0.7136571215610632,-4.5960426,4.531990239391365,-9.36938317704918,0.7988145175269782,-9.320217999999999,9.403374168445284,-0.5904704712154099,1.88822850999227,-0.11017089999999999,1.9783989191578566,eat
-3.1841549193442624,1.3054364867130055,-3.3302746,3.4413670207093374,-8.840543229180328,1.1751683189749078,-8.956176,8.918308425084236,-0.48671115914754115,4.479634673550785,-0.6622229000000001,4.505997621050991,eat
-2.450336628,1.3474449060077047,-1.9974463,2.7963829074796824,-8.63725707639344,1.1697002025107361,-8.933423,8.716100525318776,2.218231752754098,4.13591576784832,3.4596057,4.693223982260262,eat
-3.754323102302632,0.9441502249381696,-3.51349365,3.8712222364175957,-8.768469864802631,1.2498862137332112,-8.938213000000001,8.857103325423736,-3.3785019840361836,3.455401636627907,-3.8529877499999996,4.832605521511895,eat
-3.860712403289474,0.9126731842803609,-4.1385935,3.967123971117822,-7.94095118125,1.0344162384717202,-7.765252,8.00804112236006,-2.1120014928651316,5.3054731911157775,-5.3259249,5.7103936893626495,eat
-3.1286124391447365,1.0421688763535086,-3.43385925,3.2976251699080525,-8.674043838486844,1.2047145114974875,-8.9807245,8.757304012434659,-1.929223678618421,4.6419742604074505,-3.3500335,5.0269104862158915,eat
-3.290453520394737,0.7661433302062456,-3.14645695,3.3784700638451177,-8.42393365,1.1305956123123206,-8.314909,8.4994649583478,-4.719043289789473,3.037068877528286,-5.8779768,5.611876418610622,eat
-1.669015081101818,1.733183833752019,-0.9891431,2.406145785800323,-9.37647970109091,0.7528973316822082,-9.406439,9.406658597877572,0.6272382077454549,3.354357169242561,2.0357666,3.412497587999836,eat
-3.3178871814900663,1.5467497115541942,-2.87342475,3.6607116820761885,-8.175188973509934,1.484179477351023,-8.333471,8.30882082329306,1.2120464154006623,4.982355109012477,1.1340417,5.127662132530607,eat
-5.169213852131148,0.29855870456472766,-5.1840196,5.177828613341301,-8.638171950491804,0.3949159395985457,-8.534652000000001,8.647194530344068,-4.059189041639344,0.576491035866411,-4.1517663,4.099921656592874,eat
-4.496939590365448,0.9939142991801715,-4.963678,4.605467545593061,-8.476065654152823,1.3729557502020904,-8.543035,8.586541589343298,-3.9834147902392036,2.5657398945822756,-4.6080174000000005,4.738207952142613,eat
-4.305421838157895,1.0215601026102137,-4.3553429999999995,4.4249567509447925,-8.129145373026317,1.1309678760626802,-8.399333500000001,8.20744130850053,-3.5795024186842106,3.9790601455868426,-4.4415636,5.352173129445992,eat
-4.45479519704918,1.0705864374760055,-4.813989,4.581632412989939,-8.146282028524592,1.2388564049349657,-8.33347,8.23994393672136,-3.406612961641639,4.0227699769653125,-4.8666797,5.27140305402635,eat
-4.868999865460526,0.10469138649164936,-4.861291,4.870125252625456,-8.263786391776316,0.1460659862950672,-8.277187,8.265077180599087,-5.064410613486842,0.12850686161036526,-5.04929975,5.06604074948861,eat
-3.2022628378032785,2.0919554157052205,-3.6416273,3.8250182671033492,-9.023224292459018,0.7663743868737667,-8.988508,9.055711254941748,-0.7900659101967213,3.531460603068086,0.676593,3.618759198050761,eat
-1.5017754021967213,0.6103096900216558,-1.3939013,1.6210512873988454,-9.798625635081967,0.8802742128071444,-10.029144,9.838086553096527,-1.7313360624590162,2.28544534466206,-2.2597009999999997,2.867191131509822,eat
