mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
-2.7261475695732993,1.7201215281384423,-2.381847,3.223460662495471,8.398157089420655,2.13551665163729,8.65081,8.665418274267351,-0.509997385788413,4.094111313672178,-1.6657361000000002,4.125753844117405,no_eat
-3.6639226958251228,1.7717493978543761,-3.5727703500000003,4.069818847292811,8.629786306403942,1.6693140904709165,8.5113005,8.789756607940957,-0.7304573630657634,3.3078887316489527,-0.43709107,3.387579640425758,no_eat
-2.895926660418719,0.6177300850377357,-2.9812005999999998,2.9610777903467254,8.812371101477833,1.203665437238045,8.85798,8.894194450031046,-1.340615127394089,2.9672584698254396,-2.37885305,3.25605155772274,no_eat
-2.2137649251450737,3.2516819244855752,-2.4992028500000005,3.933724759287155,8.207047630110837,4.549873229867432,8.4454375,9.383867923770678,-2.0123473060549264,5.722365247726756,-1.9375708,6.065888698993531,no_eat
-2.9717885996551723,1.2238054090305772,-2.8386968,3.2139115047264366,8.546314554433497,1.348376162956828,8.7011065,8.652029284517708,1.7415921278384239,2.43110133097059,1.54538635,2.9905512570754813,no_eat
-8.091437783529557,3.491358442190974,-8.711883499999999,8.81254498862774,5.126651407209359,3.9589456872092574,5.56303175,6.477330129406289,0.17301656737536952,2.99821902962601,-0.0922082525,3.003206966260882,no_eat
-6.431476893842364,2.179401033336481,-6.288722699999999,6.790705699714599,6.679647538147783,2.3698148178424034,6.78568915,7.087574585480507,2.0086132158817738,3.6262967555611803,2.2680835,4.145425817742788,no_eat
-5.795554968050985,2.3554585540635076,-5.312752,6.255928579164839,7.450073996551724,1.441612798275689,7.5071888,7.588270554892495,-3.1405784903066505,2.583054377248744,-3.47457455,4.066374696163733,no_eat
-4.825725462413794,4.397380355864166,-4.0685393,6.528750281082045,7.695758159187192,3.7195385230667233,8.525670999999999,8.547494397147835,0.6814214075270935,3.96698912428625,0.38020936,4.025088551428601,no_eat
-6.564784923265824,2.9787900785592725,-6.338419,7.208993786990069,6.509969287392405,2.1084254788987153,6.541996,6.8428910646642365,-2.911961759556202,4.212061824818874,-2.711162,5.120643133944618,no_eat
-7.570347035172413,4.658799699073896,-8.284971500000001,8.889013942447992,5.976045640763546,2.5858619452365095,5.9498273500000005,6.511513149822499,0.5960236175738914,3.521192948842809,0.738264775,3.5712804336380786,no_eat
-5.17581714162069,3.569697530784259,-4.24038195,6.287433780548452,7.202625982536946,2.4748461113549864,7.62035345,7.6159493380146115,2.068114122913793,3.2603477063358604,2.51297415,3.860953663488464,no_eat
-2.6969306191133007,1.735038359989705,-2.4716601999999996,3.206835336425401,7.815692002438423,2.352733483178191,8.258027,8.162131848962483,-1.244811394187192,4.738545375884317,-2.7614576,4.8993231865649465,no_eat
-4.808001726870444,6.318278032136738,-3.87693785,7.939616986792931,5.1974136149753685,9.947932576631995,6.31027775,11.223834943295781,-1.2638064211748763,9.444931517182992,-0.47062135,9.52911003370616,no_eat
-2.5872440379752524,1.3981144550565836,-2.6536816,2.940842692405811,-6.957688994762121,4.1983281667406365,-8.9268365,8.126216557751937,2.0525135919191917,5.476588950079114,1.61903325,5.8485757730529295,eat
-3.2862199975191544,1.6310910155497231,-3.5757641,3.6687463489728773,-6.272833166847264,2.962236379274038,-6.16478025,6.937094514693715,3.71150576377612,5.340096084698425,5.930068500000001,6.503222372666862,eat
-4.154834231435643,1.1361299195046721,-3.9930963000000004,4.307370274854846,-5.5069946952970295,2.2281892148897593,-4.3930644999999995,5.940691689641928,4.463074437351485,5.58414815670016,7.851473,7.148548388961082,eat
-3.9063302096534653,1.0712140903517922,-3.8919067000000003,4.050545066311385,-8.294154188613861,1.8067244662121447,-8.6633845,8.488654015879693,-2.342942685561881,4.699693818702279,-4.15715525,5.251333394232015,eat
-3.4985690273399013,0.7401437401250189,-3.554209,3.5760030753773573,-8.872134540640396,1.0421625417235487,-9.132808,8.933133496740997,-3.7162591861248773,2.8216866240414142,-2.6021887,4.66610091433434,eat
-4.637577166917293,1.0244267530128601,-4.7074110000000005,4.7493759749467195,-8.00968964160401,1.297048763726887,-8.052055000000001,8.114028817443527,-0.8002096364360902,5.23201418327872,0.034727782,5.292854416690004,eat
-3.9175038822222215,0.9928675041355632,-3.7146752,4.0413639464906606,-8.595822639753086,1.310820043550622,-8.907078,8.695194997276701,-3.291676412358766,3.5730661748469057,-2.410587,4.858182324029655,eat
-4.914329364778324,0.6401345665856376,-5.11336685,4.955845575566325,-7.770947602709359,0.7070719239116963,-7.709567999999999,7.803049234090384,-5.594028242610837,1.3433180956721502,-5.6420672000000005,5.753056186522772,eat
-4.905589908374384,0.25297919352375814,-4.897815,4.912108592193431,-8.79419318596059,0.36927167111143955,-8.786128999999999,8.801942703692244,-3.880202996551724,0.3693771433363641,-3.9050794,3.8977448311130263,eat
-4.193921052216749,0.8858141623887953,-4.214037,4.286448474263444,-7.913651866502463,0.8350845427720971,-7.8143498,7.957590845084636,-3.626929688669951,4.643346579237813,-5.7767873,5.891967958286518,eat
-4.515696875634518,0.5320598077694452,-4.518803,4.546933682346709,-7.868757638578679,1.4114130002493295,-7.79279495,7.994337585564119,-5.249505931700508,2.639773205038481,-6.07676335,5.8758586692497925,eat
-4.316612720689655,0.9673339352534572,-4.4439587,4.423672718761265,-8.785320988916256,1.014284249510913,-8.854387500000001,8.843677821873568,-2.059890823642857,3.4616191984557467,-1.09811645,4.028145687589447,eat
-4.283796233251231,0.6054679091090528,-4.275708799999999,4.326372794498681,-8.006683052955665,1.5489746814493464,-8.380772499999999,8.155139243094416,-5.3970349420935975,2.1842709973736834,-5.3917877999999995,5.822287003931278,eat
-4.723518272906404,1.0900812936607511,-4.71399715,4.847669759922781,-7.777902629802956,1.5516900018645485,-8.050858,7.931173379808446,-4.176961263630543,3.722615372338011,-4.97984425,5.595075567696769,eat
-4.585291433251231,0.6548627099639647,-4.71279975,4.631818508615,-9.175252001231527,0.7746356422429552,-9.062155,9.20789387777337,-1.5448967308391628,2.333422700896141,-1.0280621,2.7984937752324863,eat
-3.347768336206897,1.3668445112840555,-3.4464332000000004,3.616049882252296,-8.713302280541871,1.1997124991675336,-8.7046985,8.795507189057092,-0.5607059315270936,4.701820694789837,-0.886157225,4.735135582811083,eat
-2.8888448286699506,1.3845497169580598,-2.410587,3.203498456822129,-8.938546215763546,1.0871720562290466,-9.1411905,9.004418444918368,0.8744181024704436,3.965662487453935,1.8555414000000001,4.060921814357837,eat
-3.701021915270936,0.8727530108159859,-3.7296442,3.802533502180371,-7.997297611083743,1.1521361029502981,-7.88081195,8.079863035965849,-3.14110940623399,4.986667005058493,-5.76181825,5.893506267178367,eat
-3.1176016465517242,0.9973336806616191,-3.3135094999999994,3.2732421995880587,-8.892498125615763,1.1822692840395843,-9.085506,8.970745987601218,-1.7085809733891626,4.22386604808622,-2.9117450499999995,4.556346489766001,eat
-2.717149654667488,1.5480465719665268,-3.082989,3.127195298480247,-8.584404799014779,1.0866643382110197,-8.5142945,8.652909634180144,-3.2911786204926106,4.188406076464244,-5.409151550000001,5.326781596175148,eat
-2.7978823158235295,1.772795240142592,-2.1920417,3.3122422038054924,-8.442251699197861,1.455122773372135,-8.978928,8.566737771065213,1.4772467601631014,4.5256941642841415,2.0447479499999996,4.760689620112607,eat
-5.136166577093596,0.26998377557233527,-5.134922,5.143257561772076,-8.446322521428572,0.6215077777821848,-8.444839,8.469157930623046,-4.4009280302955665,0.946332050465138,-4.3361828,4.50152328413158,eat
-4.283021775373134,0.854714639620739,-4.3553429999999995,4.367472111359436,-8.522262957960198,1.2713823574857568,-8.716075,8.616575829385276,-4.194700942940298,2.4732323110909262,-4.389472,4.869537356395204,eat
-4.39826753226601,1.2448285903969656,-4.813390500000001,4.571034402064267,-8.0750944682266,1.290799988242093,-8.298143500000002,8.177610609489157,-2.6755966595583747,4.5426367875147955,-4.74992225,5.272036273388365,eat
-4.877949853694581,0.10903881559086423,-4.8744636,4.879168396198726,-8.299695353694581,0.16979468299740588,-8.302934,8.30143199686136,-5.0060716,0.2090641029870419,-5.0259485,5.010435177056413,eat
-1.915694129630542,1.5927876425916743,-1.4208453,2.4913563520086126,-9.639056956157637,0.7294738087766309,-9.6974345,9.666620456071604,0.19786046561576354,2.541249772547783,0.38440063,2.5489407938058988,eat
-3.038229747463054,1.167972954923591,-2.9961694,3.254996285989027,-8.418526094581281,1.7872357611711973,-8.6939215,8.60614857361614,-4.426768873701231,3.306605820665357,-4.21882705,5.5253891007265805,eat
-3.3714029231527096,1.126428261611699,-3.3488361,3.554602410790859,-8.013107119950739,1.4651404471539686,-8.4933385,8.145951279359075,-0.8284761729630539,5.530844637405032,2.9788056000000003,5.5925499704767505,eat
-2.7618557101477834,1.227488389312647,-2.3423291500000003,3.022345895090976,-9.247763282019703,1.1602449251619666,-9.545949499999999,9.32026255030597,0.4938459409852218,3.5341589989822997,1.9441571500000001,3.5684959918031502,eat
-2.808127957955665,1.0486612217854139,-2.7255323000000002,2.997544492802189,-9.017295724384239,1.3926942863459115,-9.363927499999999,9.124210626471683,-0.8522110770591137,4.2590426317287555,1.1190728500000002,4.343467262308449,eat
-4.206556848029557,0.6658780011010024,-4.36492335,4.25893343785209,-8.745929998768474,0.830708306419672,-8.847801,8.785292700514477,-4.0453059698694585,2.0792977021226258,-4.3912683,4.5484040414099,eat
-4.211892566995075,0.6330040884793439,-4.15116775,4.259193958008947,-8.394723357881775,1.2577183681458672,-8.510702,8.488417741189306,-4.615090556748769,2.297119049915624,-5.12115045,5.1551737872235615,eat
-1.3065119029106667,2.323519019596322,-0.7005432,2.6656545137870182,-8.437708109599999,1.476049567602987,-8.66518,8.565841492161208,1.6726784355458664,4.490335169653463,3.6536023999999996,4.791759915163421,eat
-3.680507728426485,1.6528530772787935,-4.421206,4.034607841423632,-8.87240020470297,1.3519779485695291,-9.1411905,8.97481641961726,-3.7942474461485154,1.9661714191600395,-3.34344735,4.273422952637187,eat
-3.776220126034912,1.2849466923193804,-3.6583924,3.9888502657249054,-7.72047684339152,1.9373000064460344,-8.018525,7.959830023582193,-5.215080373319202,3.209541575438047,-4.920567500000001,6.1235790535147405,eat
