mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-2.4444840109727894,1.2885001638665114,-5.304951976438775,2.4794593162940153,-0.10772294884353673,7.612844751431347,hand_wash
-2.8631437654754097,2.3045540225047825,-4.984977935180328,4.152856470132616,-7.727361727606557,4.9676827784616595,hand_wash
-1.9227895341866668,2.0798087094051416,-7.102218851600001,3.439204199227434,-4.18550021065,5.680393662595794,hand_wash
-2.859895209182119,2.2988969587791526,-7.728458383874171,2.878758872427895,-2.7871960345430464,5.07675821862548,hand_wash
-1.8822608155032896,1.2272209439038186,-6.969305945394736,1.7505135712736286,-5.652553330710526,4.77580038871561,hand_wash
-2.548853780325581,1.9691325031384852,-6.892400731893689,2.2877904700528418,-3.017489873984385,6.01596810237293,hand_wash
-1.3146796273648649,2.339632878302845,-3.8339974578310803,5.590254194417875,-9.559065080067567,4.22986026138021,hand_wash
-0.7235713308896667,2.5772520249629003,-4.266284214740001,5.411986587454468,-8.166278137966666,5.615040009433819,hand_wash
-0.7491216603135762,2.1218902149792807,-1.765514018321192,6.050666756307896,-9.300142363360926,4.406024701164503,hand_wash
-2.412148272607261,1.325918170285571,-4.3977143194059405,4.480465273763264,-8.247826795742576,3.2960251737140553,hand_wash
-2.0785795649278143,1.7408786549951096,-2.97077987605298,6.002041335937139,-8.064086271474505,4.407138177122812,hand_wash
-2.7884232234059407,2.035625738688287,-4.954299477689769,5.292904172788547,-1.253867811749175,6.684924508760308,hand_wash
-1.2597519557094594,1.5021544386615209,-0.10387588450000002,5.163282066166029,-9.668920373243242,5.02486596503679,hand_wash
-1.5911724493049182,1.764166484821561,0.46053869829508204,3.951470248051292,-11.215735116065575,2.588236084980642,hand_wash
-1.5757098744395974,2.9153532138304588,-5.513572053119463,4.138244351513954,-6.364073235925168,6.617832912675893,hand_wash
-3.448863700565347,2.3370539900127523,0.02756247947194715,4.502651747583474,-9.650968328712873,2.268732327802128,hand_wash
-3.0463339962119207,1.1167613094470172,-5.1879889901324505,4.045518012904118,-6.001922894109272,4.705255410651656,hand_wash
-2.6798637406843855,1.5738929703651185,-2.1704088549833886,5.190956178857107,-6.575494309388704,5.669324400045923,hand_wash
-2.1414429049144736,1.3245440623508242,2.0971389851973683,3.8954400248541647,-10.01327726611842,3.0172473443407797,hand_wash
-0.9634270448271186,1.7940193132144424,2.3976621621050844,5.187133868365251,-8.11418812818983,6.477506971647511,hand_wash
-1.9289605114918034,1.955577747083212,-0.305541664295082,4.288441875004798,-10.459564626557377,2.3273052632542726,hand_wash
-2.2609730330842623,2.320219185294024,-2.281958911013115,5.708244820983724,-8.24135250552459,4.6226040124305685,hand_wash
-1.638257880094276,3.772297904609925,1.1359488724915825,6.6646555893363315,-10.049437425478114,5.600352165789641,hand_wash
-2.5913871757500004,4.28363287205498,-2.705246423401667,5.490106996139194,-8.045856582899999,6.987817604278548,hand_wash
-3.7084220677152318,2.782609021484026,-2.6621791986854304,4.527846289064876,-8.084455842433774,5.050077500641762,hand_wash
-2.5596633737770493,1.4164030922275308,-6.8054872500000005,3.3925402819476815,-5.5637717290393445,3.468112337078811,hand_wash
-2.204580130262295,1.0777088076260297,3.7472789678645904,2.5037518982206732,-10.20795802295082,1.356991495729489,hand_wash
-3.458271108956229,1.8055678773683477,-8.311987844276095,2.8821454973283602,0.24186068528720542,2.95558673850648,hand_wash
-1.9403527762687072,4.8812960404720815,-5.61322110672449,4.850529922384217,-8.032284537006804,5.526733920018345,hand_wash
-1.3855108716357616,3.501878904856866,-6.6457668135761585,4.369445933464069,-4.83876424013245,6.4156348909621865,hand_wash
-0.6771957432665563,1.7290809973473853,-5.010821011516557,5.025760950336379,-6.063566913451324,6.37587026369595,hand_wash
-0.6981284302528052,2.44743878080872,0.5298209744554458,6.659136178780224,-9.15409663280462,4.813269296660158,hand_wash
-0.6713919484775578,1.5511018166394628,-2.568697974306931,6.452311977815415,-8.710342182838284,3.575676137575275,hand_wash
-0.6715223764165016,1.1774842329354873,-1.5592762889768974,5.9671376318873754,-8.98963862541254,2.25005563323811,hand_wash
-1.4454339419764899,1.9137980550157172,-1.4579522855539733,6.059607903653343,-9.349593202198674,3.6782802896699365,hand_wash
-1.701379847089404,1.709943461229314,-0.4682818151655632,7.164630493075133,-7.268555173112583,5.003001978912537,hand_wash
-2.8947619490032785,1.0307534611988614,-3.729359508754099,3.521742648132656,5.21281891819672,4.123377254418683,hand_wash
-0.9444832260439189,5.0434663502553905,-5.871370155324324,5.852335139401507,-7.867501610202703,5.8019920312153905,hand_wash
-0.19345770436099996,2.6939964723866257,-5.743173017549999,4.757306899371707,-4.658580402808334,7.057571345303972,hand_wash
-0.42641228185676566,1.5729470725089703,-2.0653763182277225,5.164377003725851,-9.612541318151816,2.9986435647644742,hand_wash
-0.6517328811888158,1.1996651258332505,0.08911600804934194,6.539604512692414,-8.549494918158553,3.339612412008874,hand_wash
-1.4774962980299002,1.9488474280129258,-4.091815251063123,6.042499942751456,-7.800892884784052,3.7628836544235407,hand_wash
-0.8132316505204621,1.0254422808168622,-1.0831021435016501,5.2910510667541155,-9.585172454455446,2.5284478604956453,hand_wash
-0.6712615282683169,1.237082593088495,-3.4590050059570947,6.922851888170942,-5.981557315316832,4.437198714330452,hand_wash
-0.5239204672003321,1.0882607342802304,-6.114747432790697,3.4145426737736315,0.6207755012611291,6.426734787227968,hand_wash
-1.1431119947854784,1.2935553214824598,-4.8574829920551155,3.939654470733929,-0.44812947953795323,7.676451828771971,hand_wash
-0.7087154224601351,4.344376476350659,-4.161795513387162,5.213422385693274,-8.055259802533785,6.857474468024085,hand_wash
-0.9156613237239203,1.5506130086558445,-7.290491172724253,2.720455288075435,-2.0204177857308965,6.494462740260566,hand_wash
-0.7142987120751656,1.2547624284394305,-4.936611075947019,3.2267752714207445,-7.30664550615894,5.7397925632567794,hand_wash
-1.1373773864323433,1.225481590881548,-6.411079986790429,3.9759902968470247,-2.5886644076699667,6.9314044854269925,hand_wash
-1.0814269087774087,1.2954759213950922,-6.397343839900333,3.934149872839714,-0.8914684481073092,6.578831184878835,hand_wash
-1.0440712615572392,2.837199115807513,2.8774426186363633,6.420871662505791,-6.909191891690236,8.58630883072747,hand_wash
-0.6763770842622951,3.161971261126377,2.6333593009836065,8.03171086581813,-8.407861330686229,6.103283856724021,hand_wash
-0.9623382018447812,3.6142131941169358,-5.548474004343435,5.340308342510717,-6.04500913006734,6.000071292538906,hand_wash
-1.406411773326821,2.178695848028777,-5.555795011577483,4.757512863212436,-4.507811381235099,6.590885474882733,hand_wash
-2.314025044667881,2.5489590596663976,-4.944612980629139,5.349104833237442,-3.6443473764569534,7.2314661405249,hand_wash
-3.040509661067568,1.9142442760094496,2.207249183581081,4.976455573082776,-8.385715847297298,4.949329927148978,hand_wash
-0.49602424402950823,2.356969140321769,4.348750841180328,7.480317282945196,-9.17649382004918,5.8805882166724,hand_wash
-3.6296722565656565,2.9529683004930876,-3.95914066789697,4.849534408331365,-5.718375239346801,6.143026697767617,hand_wash
-4.8205421973770495,1.783750376573612,-0.647228523147541,3.3980307177777496,-8.731864284295082,2.9417359090364545,hand_wash
-4.675342452525084,1.6706346870768818,-2.2249130659698997,4.001500671595597,-3.911835867394649,7.503205492045866,hand_wash
-3.185541842618243,1.8865138193280582,1.5074341911993243,4.689137868262782,-8.547658828006757,4.784459286563018,hand_wash
-0.8578748648398692,1.8292660363321243,4.5407418090196074,6.657013475301723,-10.252307658104575,4.496839785655026,hand_wash
-1.302027772909091,2.635767755326279,-6.082277092153199,5.212726174057535,-0.7202638129528617,6.037283770052487,hand_wash
-3.1252011033453946,2.1132336293250775,-0.1857282388815793,5.632879386992952,-8.217138689428618,4.174376011752839,hand_wash
