mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-2.5383275761767674,1.6425644505591832,-5.070824865108586,3.0064341354738926,-2.557590587272727,7.891067812941583,hand_wash
-2.307711533920398,2.236246751184874,-6.595147988017413,3.8868500033142994,-4.6451582670771145,5.922373945056303,hand_wash
-2.728497777476427,2.264547976951723,-7.15989603212655,3.2139060164549327,-3.984465616828784,5.324583363177452,hand_wash
-2.0424138177419353,1.269282575469153,-7.048711858808933,1.6944288516474082,-4.6534753890669975,5.259391343784348,hand_wash
-2.148581505408416,1.8798113356484651,-6.914098275742575,2.2140579511752883,-5.79451854822104,5.052482009302901,hand_wash
-1.2346567022602015,2.2858398151965598,-3.640692137324937,5.4977298857072086,-9.83757291234257,4.028362324540929,hand_wash
-0.5938307993813433,2.3783323541998778,-2.868158015614428,5.957493023631782,-8.431663259054725,5.464214726373418,hand_wash
-2.0803462167406486,1.7836838598269356,-4.191902348274315,4.97001750547868,-8.17839147031172,3.625924668588558,hand_wash
-2.013545819181638,1.6136993542352607,-3.2578119750074443,5.91306694582039,-7.275968301799753,4.992172919028177,hand_wash
-2.8072385504712876,1.845992761798412,-3.291385243076733,5.953813877353574,-4.1032612951633665,7.0814896597286685,hand_wash
-1.3460371726523928,1.3960544246782765,0.26394683573803535,4.89839258047396,-10.047888165188917,4.504878540094519,hand_wash
-1.625778782396552,2.720977553249303,-3.0558414072650253,4.8600725192133725,-8.869347223534483,5.678409429472883,hand_wash
-2.952719091422864,2.4241899431056715,-0.9846418771859295,4.936460754986245,-8.801395898117336,3.9935227604953134,hand_wash
-2.969930933519802,1.2765699352656703,-4.899584512227722,4.292238751331785,-6.137889647839109,4.741924233218492,hand_wash
-2.3711199803333334,1.5596707378417531,0.10574429619402986,5.002737630211775,-8.190445501542289,5.213581637713563,hand_wash
-0.8061322020503777,1.8001133382743812,2.681447574662469,4.889973267395343,-8.877951279889169,5.9267894327369435,hand_wash
-2.436012117994335,1.8868853689516094,-2.022900744554187,4.517867578227426,-8.950500637795566,3.9183149092539615,hand_wash
