11062520,0.2945874,1.5747254,6.6868944
11062530,0.42032593,1.5388,6.575526
11062540,0.45026368,1.5280224,6.6018715
11062633,0.4179309,1.4609619,6.199508
11062638,0.52570677,1.6250207,5.9851537
11062648,0.47660887,1.7244141,5.654641
11062658,0.45625123,2.0549269,5.163662
11062668,0.08981323,2.3327491,4.8427296
11062677,-0.34009278,2.6668541,4.29427
11062687,-0.7723938,2.826123,3.7517982
11062697,-1.0238708,2.7518775,3.171006
11062707,-1.1903247,2.5902135,2.9758117
11062717,-1.3831238,2.3243666,2.8033705
11062727,-1.9208057,2.3291564,2.3710694
11062737,-2.6608667,2.4932153,1.6226257
11062746,-3.3458424,2.0537293,0.2335144
11062756,-3.8799317,1.2298425,-1.1400293
11062766,-4.149371,-0.25027955,-2.1878502
11062776,-4.387676,-2.994972,-3.3242872
11062786,-4.477489,-6.4162574,-3.9924974
11062796,-4.315825,-10.905722,-4.5517344
11062806,-4.4810815,-15.173646,-4.142186
11062815,-4.869075,-18.582956,-3.2260914
11062825,-5.0642686,-20.943249,-2.9279113
11062835,-4.6319675,-22.321583,-3.37099
11062845,-3.98172,-22.156326,-3.8440063
11062855,-3.9733374,-21.334833,-2.8536658
11062865,-3.8823266,-19.296673,-2.0237916
11062875,-3.8308337,-18.13389,-3.4356556
11062884,-2.2632935,-16.28254,-3.8835242
11062894,-0.27542725,-14.29707,-4.970863
11062904,0.17962646,-13.413307,-7.437733
11062914,-0.4778064,-13.280383,-9.236393
11062924,-1.0095007,-13.261223,-9.168135
11062934,-1.0166858,-13.145064,-7.9155397
11062944,-0.78915894,-12.6373205,-6.6964746
11062953,-0.8801697,-12.237352,-5.8330703
11062963,-0.791554,-11.927197,-5.1924024
11062973,-0.55803955,-11.765533,-4.700226
11062983,-0.6730005,-11.417058,-4.59724
11062993,-1.2454102,-10.39199,-4.6978307
11063003,-1.8764977,-8.956176,-5.4881873
11063013,-2.6081762,-7.796986,-6.5767236
11063022,-2.863246,-7.1024303,-7.3024144
11063032,-3.0344896,-6.695277,-7.2569094
11063042,-2.9710217,-7.0341725,-7.237749
11063052,-3.0428724,-7.61257,-6.9659142
11063062,-3.1805859,-8.111931,-6.4306273
11063072,-3.5134935,-8.368198,-6.006709
11063082,-4.0272255,-8.375383,-5.9192905
11063091,-4.5421543,-8.268805,-6.2378283
11063101,-5.0307384,-7.787406,-6.5180454
11063111,-5.550458,-7.2078114,-6.597081
11063121,-5.660629,-6.716832,-6.6581545
11063131,-5.4163365,-6.638994,-6.667734
11063141,-4.970863,-6.764733,-6.4881077
11063151,-4.59245,-7.037765,-6.219866
11063160,-4.2439747,-7.2952294,-5.8187
11063170,-4.0320153,-7.5347314,-5.7863674
11063180,-3.8368213,-7.628137,-5.7755895
11063190,-3.9625597,-7.747888,-5.8881555
11063200,-3.9960902,-7.874824,-6.206693
11063210,-3.9541771,-7.9790077,-6.4234424
11063220,-3.979325,-7.97781,-6.3599744
11063229,-3.7949085,-8.054451,-6.314469
11063239,-3.4524207,-8.230485,-6.2617784
11063249,-3.2967443,-8.1634245,-6.239026
11063259,-3.3003368,-8.01134,-6.6258216
11063269,-3.253634,-7.6951976,-6.6725245
11063279,-3.373385,-7.5047936,-6.9240017
11063289,-3.2931519,-7.4544983,-7.003037
11063298,-3.3350646,-7.489226,-6.979087
11063308,-3.1626234,-7.7598634,-6.75635
11063318,-3.1542406,-7.98739,-6.5060706
11063328,-3.133883,-8.187374,-6.380332
11063338,-3.2943494,-8.028106,-6.4402075
