66998089,0.92208254,2.5267456,8.477172
66998099,0.7544311,2.525548,8.487949
66998197,1.0370435,2.875221,7.1611085
66998207,0.9627979,2.4812403,7.225774
66998217,0.9807605,2.3710694,7.5179663
66998227,1.0945239,2.4045997,7.5910144
66998237,1.2621753,2.6021888,7.8173437
66998247,1.2705579,2.6153612,7.95865
66998257,1.2370276,2.5399182,7.9574523
66998266,1.1663746,2.6584716,7.9790077
66998276,0.9627979,2.574646,7.777826
66998286,0.61791503,2.5710535,7.63652
66998296,0.59635985,2.689607,7.731123
66998306,0.6059399,2.5902135,7.4556956
66998316,0.74365354,2.3806493,7.599397
66998326,0.735271,2.274071,7.7886033
66998336,1.0442286,2.4189696,8.144264
66998345,1.3879138,2.8764184,8.356223
66998355,1.52922,3.3422499,8.363408
66998365,1.5902929,3.7769458,8.398136
66998375,1.84656,4.1852965,8.224497
66998385,2.0477417,4.479884,7.961045
66998395,2.1627026,4.6175976,7.6029897
66998405,2.2333558,4.6882505,7.8556643
66998414,2.3447242,4.5146117,7.7502832
66998424,2.5566833,4.3852806,7.9370947
66998434,2.5614734,4.707411,7.7430983
66998444,2.711162,5.229525,7.608977
66998454,2.6800268,5.5301,7.0796776
66998464,2.647694,5.4510646,6.502478
66998474,2.2848487,5.2319202,6.251001
66998483,2.0501368,5.1289344,6.255791
66998493,1.6801062,4.6834607,6.5443907
66998503,1.4130615,4.5768824,6.5839086
66998513,1.1759546,4.3912683,6.6629443
66998523,1.1160791,4.196074,6.74198
66998533,1.2046949,4.1469765,6.900051
66998543,1.2561878,3.9829175,7.067703
66998552,1.4382092,3.9505847,7.1754785
66998562,1.3735437,3.9050794,7.3754625
66998572,1.1939173,3.6943176,7.1215906
66998582,0.9627979,3.5578015,7.157516
66998592,0.9089099,3.6703675,6.949149
66998602,0.6550378,3.6643798,6.9096313
66998612,0.85502195,3.0488598,6.8629284
66998622,1.1903247,2.9135413,6.7994604
66998631,1.1891272,2.806963,6.7599425
66998641,0.8454419,2.5590785,6.6916847
66998651,0.48618898,1.9459534,6.5994763
66998661,0.09699829,1.421444,6.661747
66998671,-0.37721556,1.1543994,6.9060388
66998681,-0.79514647,0.8789722,7.6712475
66998691,-0.7711963,-0.015567627,7.7754307
66998700,-0.366438,-0.46343628,8.383766
66998710,0.04790039,-1.1975098,8.486752
66998720,0.12933105,-2.0405567,8.517887
66998730,-0.034727782,-2.4968078,8.878338
66998740,-0.1580713,-2.5207582,8.778944
66998750,0.068258055,-1.6669335,8.250842
66998760,-0.14370117,-1.0609937,7.3778577
66998769,-0.76760375,-1.2549902,7.1682935
66998779,-0.60713744,-1.8429675,7.5275464
66998789,-0.11975098,-2.6297314,7.933502
66998799,0.6933582,-3.5170863,8.592133
66998809,1.2226574,-3.7482057,8.871152
66998819,1.1615845,-3.5913317,9.206455
66998829,1.1831397,-3.05844,8.871152
66998838,1.1915222,-2.4632776,7.938292
66998848,1.2741504,-2.0920496,6.884484
66998858,1.0059083,-1.7112415,5.8474402
66998868,0.8813672,-1.9160156,5.701344
66998878,0.5292993,-3.3566198,6.3743443
66998888,1.0645862,-4.604425,6.2174706
66998898,1.971101,-3.6392322,6.7803
66998908,1.4573693,-2.7195446,7.850874
66998917,0.979563,-2.311194,8.6280575
66998927,1.3675561,-1.6872913,9.278306
66998937,1.6465759,-1.5040723,9.714199
66998947,1.6274158,-1.6777111,9.753717
66998957,1.0609937,-1.8992505,10.183623
66998967,1.1053015,-2.8680358,9.686657
66998977,1.2298425,-3.5637891,11.493699
66998986,1.7064514,-4.9109874,10.77639
66998996,1.5495776,-4.714596,10.965597
66999006,1.3915063,-4.2511597,10.775193
66999016,1.6657361,-3.6140845,10.090218
66999026,1.9363732,-3.187771,9.430389
66999036,1.6549585,-3.0799952,8.472382
66999046,1.3364209,-2.9853919,7.8377013
66999055,1.3172607,-2.396217,7.3766603
66999065,1.1352392,-2.7937903,7.213799
66999075,1.3567786,-3.8464015,7.140751
66999085,-0.2574646,-6.5204406,10.41115
66999095,2.0932472,-5.400769,9.515412
66999105,2.1483326,-2.7482848,8.889115
66999115,0.5400769,-1.9112256,8.241262
66999125,1.0753638,-0.9687854,7.582632
66999134,1.719624,-0.66701293,7.1168003
66999144,2.14953,-1.1927197,6.828201
66999154,2.6117687,-1.8884729,6.957532
66999164,3.2943494,-2.2752686,7.0880604
66999174,3.7973034,-2.1159997,6.692882
66999184,3.7637732,-1.3388159,6.595884
66999194,3.2955468,-1.0130932,6.774313
66999203,3.009342,-0.88735473,6.8138304
66999213,2.858456,-0.93765014,7.1587133
66999223,2.694397,-0.9903406,7.0880604
66999233,2.430945,-0.7041357,7.1311707
66999243,2.205813,-0.6706055,7.3275623
66999253,2.0285816,-1.2142749,7.6808276
66999263,2.2405407,-1.6501684,8.442444
66999272,2.6572742,-1.4418018,9.031619
66999282,2.3040087,-1.4693445,8.717871
66999292,2.0381615,-1.9986438,8.735834
66999302,2.3950195,-2.2129982,8.534652
66999312,2.4860303,-2.2956262,8.097561
66999322,2.4249573,-2.1004322,7.5275464
66999332,2.4980054,-2.3339465,7.7203455
66999341,2.1567152,-3.1398706,8.461604
66999351,2.147135,-3.5757642,8.968151
66999361,2.5327332,-3.4428406,9.181308
66999371,2.9303064,-3.542234,8.606503
66999381,2.6464965,-3.8847218,8.456814
66999391,2.3998096,-4.2571473,8.369396
66999401,2.0549269,-4.157754,8.229287
66999411,1.780697,-3.9290295,8.150251
66999420,1.3639636,-3.6428246,8.28078
66999430,1.1879296,-3.7517982,8.398136
66999440,1.0789562,-3.7517982,7.7299256
66999450,0.75203615,-3.5206788,7.220984
66999460,0.18202148,-3.4260755,6.8305955
66999470,0.07903565,-3.422483,6.5180454
66999480,0.20597167,-3.4823585,6.370752
66999489,0.4430786,-3.8212538,6.6725245
66999499,0.72928345,-4.150569,6.595884
66999509,0.86699706,-4.3373804,6.565946
66999519,0.6873706,-4.5217967,6.3911095
66999529,0.5831873,-4.0439906,6.222261
66999539,0.5771997,-3.5230737,6.035449
66999549,0.368833,-3.251239,6.1528053
