30771188,-2.1794677,0.96040285,7.8736267
30771198,-2.1219873,1.0753638,7.876022
30771207,-2.1255798,1.355581,7.9430823
30771301,-1.9782861,1.1005114,8.350236
30771306,-1.8669177,1.3591735,8.388556
30771316,-1.7220191,1.6046631,8.388556
30771326,-1.5388,1.8896704,8.384963
30771336,-1.3962964,1.9076331,8.453221
30771345,-1.3388159,1.4477893,8.454419
30771355,-1.5040723,0.92687255,8.766969
30771365,-1.52922,0.3221301,9.044791
30771375,-1.6729212,-0.05149292,9.286688
30771385,-1.8034497,-0.2323169,9.3309965
30771395,-1.8848804,-0.15328126,9.186097
30771405,-1.8309925,0.05867798,8.892708
30771414,-1.7519568,0.50894165,8.587342
30771424,-1.4561719,0.79514647,8.31431
30771434,-1.1484119,1.0130932,8.134684
30771444,-0.8202942,1.1053015,8.041278
30771454,-0.39877075,1.0298584,8.068821
30771464,-0.22393432,0.7735913,7.955057
30771474,-0.008382568,0.54247195,8.103549
30771483,0.09580078,0.26345214,7.9526625
30771493,0.18681152,-0.027542725,7.860454
30771503,0.27183473,-0.23111938,7.8640466
30771513,0.013172608,-0.2933899,7.7790236
30771523,-0.11975098,-0.1592688,7.846084
30771533,-0.1592688,0.023950195,7.6640625
30771543,0.05508545,0.13771363,7.599397
30771553,0.07903565,0.24069947,7.66526
30771562,0.06346802,0.33769774,7.6245446
30771572,-0.09699829,0.26824218,7.547904
30771582,-0.17962646,0.30895752,7.3563023
30771592,-0.29578492,0.3197351,7.3850427
30771602,-0.48379394,0.32452515,7.296427
30771612,-0.49576905,0.19040406,7.2640944
30771622,-0.36524048,0.3436853,7.03058
30771631,-0.122145995,0.38440064,6.974297
30771641,0.03592529,0.6478528,6.891669
30771651,0.24309449,0.58198977,6.993457
30771661,0.4394861,0.5005591,6.9515443
30771671,0.46223876,0.5999524,6.901249
30771681,0.5161267,0.47660887,6.9946547
30771691,0.32332763,0.2706372,7.0245924
30771700,0.22632934,0.065863036,7.0796776
30771710,0.19878662,0.05029541,7.060518
30771720,0.2826123,0.15088624,6.8952613
30771730,0.27662477,0.24668701,6.8772984
30771740,0.14250366,0.37362304,6.638994
30771750,-0.019160157,0.4418811,6.531218
