67358695,-5.0235534,-3.326682,5.1289344
67358705,-5.077441,-3.6021094,5.278623
67358805,-5.5193224,-4.9936156,2.906356
67358814,-5.276228,-4.931345,2.523153
67358824,-4.9552956,-4.7062135,2.9698243
67358834,-4.5229945,-4.1242237,4.423601
67358844,-4.404441,-3.6200721,5.53968
67358854,-4.5852647,-3.1925611,5.421127
67358864,-4.8247666,-2.8404932,3.9170544
67358874,-4.0882983,-2.5710535,1.5603552
67358883,-3.2668066,-2.2357507,-0.24548951
67358893,-2.3459215,-2.2477257,-1.1232642
67358903,-2.123185,-2.9698243,-0.6777905
67358913,-2.4345374,-4.8582973,0.30416748
67358923,-3.3805702,-7.077283,1.2669654
67358933,-3.4596057,-9.206455,1.653761
67358943,-3.4021254,-10.874586,0.91250247
67358953,-3.4428406,-10.5764065,-0.16525635
67358962,-3.2057335,-9.933344,-1.4597644
67358972,-4.070336,-10.636282,-4.179309
67358982,-5.1624646,-11.8074465,-6.100115
67358992,-6.4545774,-13.184583,-6.9036436
67359002,-6.844966,-14.518608,-5.221143
67359012,-5.9001307,-13.7138815,-3.9829175
67359022,-5.6390734,-12.7079735,-1.7280066
67359031,-4.9433203,-11.528426,0.14250366
67359041,-4.106261,-9.922565,-0.30776
67359051,-5.1756372,-8.978929,-1.4274316
67359061,-5.8905506,-9.190887,-4.2319994
67359071,-6.8162255,-8.533455,-5.868995
67359081,-5.836663,-9.383686,-4.7601013
67359091,-4.331393,-11.081756,-3.3650024
67359100,-3.2105236,-10.720107,-1.6405884
67359110,-2.4644752,-8.956176,-1.0418335
67359120,-1.8453625,-7.296427,-1.2549902
67359130,-1.5878979,-8.719069,1.1316468
67359140,-3.434458,-10.124945,-1.3747412
67359150,-3.0165272,-9.123827,-4.7086086
67359160,-5.419929,-7.3287597,-4.7792616
67359169,-5.732479,-6.283334,-3.822451
67359179,-5.2175503,-5.1864147,-3.0308971
67359189,-4.517007,-5.3145485,-4.381688
67359199,-5.386399,-6.8138304,-3.8919067
67359209,-5.8785753,-7.252119,-6.7324
67359219,-6.9383717,-5.1780324,-7.3299575
67359229,-5.8318725,-5.597161,-7.3419323
67359238,-5.901328,-6.301296,-7.047345
67359248,-5.0175657,-4.996011,-3.920647
67359258,-3.866759,-3.854784,-3.1494508
67359268,-3.8523889,-4.118236,-3.1482532
67359278,-4.5421543,-5.7779846,-3.5194812
67359288,-5.47741,-6.771918,-6.1983104
67359298,-6.8413734,-6.1276574,-8.873548
67359307,-7.3287597,-5.3708315,-12.930711
67359317,-10.605146,-7.042555,-13.557008
67359327,-9.703422,-10.768008,-9.794433
67359337,-7.3203773,-10.736873,-9.610016
67359347,-5.901328,-5.640271,-11.327245
67359357,-6.7276096,-3.7949085,-13.764177
67359367,-7.870034,-5.892946,-15.01318
67359377,-6.749165,-6.236631,-13.475577
67359386,-5.7911572,-5.1768346,-12.988191
67359396,-5.965994,-4.399651,-12.634926
67359406,-4.7062135,-5.640271,-12.631333
67359416,-7.2245765,-6.0174866,-14.862293
67359426,-5.7193065,-7.1599107,-15.126944
67359436,-5.053491,-6.622229,-14.759308
67359446,-4.487069,-5.20318,-10.908116
67359455,-2.9602442,-4.7612987,-9.758507
67359465,-5.522915,-2.9075537,5.926476
67359481,-1.3340259,-4.6654983,18.575771
67359490,3.9014869,-7.2652917,13.535453
67359500,-2.1052222,-7.8867993,5.292993
67359510,-13.48396,-8.711884,1.1795471
67359520,-14.135406,-9.287886,-1.0106982
67359530,-7.5670643,-7.8808117,-0.085023195
67359540,-2.217788,-4.883445,-0.798739
67359550,-1.3220508,-2.5806336,-3.8487964
67359559,-4.4247985,-3.3997302,-4.0368056
67359569,-7.1347632,-3.109933,-10.36325
67359579,-9.721384,-0.5556445,-15.568825
67359589,-12.654086,-2.5734484,-18.943407
67359599,-7.3754625,-6.988667,-18.387762
67359609,-8.005353,-14.499448,-20.368444
67359619,-5.2882032,-11.7930765,-15.482604
67359628,-1.9471508,-6.0318565,-13.970149
67359638,-3.7553906,-5.1756372,-13.412109
67359648,-3.248844,-5.151687,-16.949553
67359658,-3.9781275,-4.7541137,-16.120876
67359668,-4.2367897,-5.962401,-13.891113
67359678,-4.1314087,-5.2331176,-3.3662
67359688,-3.436853,-4.2080493,8.778944
67359697,0.68377805,-3.7805383,6.8976564
67359707,-0.043110352,-5.598358,23.31312
67359717,1.8501526,-8.922646,2.2872436
67359727,-6.5695386,-8.814869,1.1184741
67359737,-12.425362,-7.813751,-0.9831555
67359749,-9.626781,-6.436615,-2.1974304
67359759,-5.430707,-5.005591,-1.3819263
67359769,-3.8871167,-3.7673657,-5.316943
67359778,-3.9314246,-4.1517663,-6.227051
67359788,-3.6488123,-4.5158095,-8.041278
67359798,-7.100035,-6.947952,-9.753717
67359808,-9.036408,-7.787406,-14.001285
67359818,-12.086466,-9.408834,-21.212688
67359828,-12.87802,-14.000087,-26.761948
67359838,-7.865244,-11.433824,-23.836432
67359848,-4.325405,-7.2317615,-17.978214
67359857,-5.100194,-7.67484,-15.841857
67359867,-6.8772984,-10.623109,-6.218668
67359877,-1.4920971,-15.581997,-11.341615
67359887,-4.1098537,-8.605305,-8.745414
67359897,-10.286609,-4.1146436,-3.2943494
67359907,-3.9529798,-7.6305323,-4.1170387
67359917,-4.691843,-4.414021,-4.848717
67359926,-3.3530273,-3.6260595,3.5721717
67359936,-5.3540664,-4.3278003,10.357262
67359946,0.7268884,-0.5269043,8.416099
67359956,-1.0789562,-5.532495,6.1611876
67359966,-7.7107654,-8.022118,5.8498354
67359976,-7.933502,-9.004076,4.0320153
67359986,-5.7863674,-6.364764,-3.258424
67359995,-4.2200246,-1.7232165,-8.2197075
67360005,-4.0392003,-0.796344,-4.853507
67360015,-4.8870373,-2.4393275,-10.1824255
67360025,-4.3589354,-2.9530592,-16.524437
67360035,-7.4077954,-3.2727942,-17.918339
67360045,-13.221705,-8.85798,-23.886726
67360055,-9.266331,-13.494738,-21.41866
67360064,-2.1315675,-13.034894,-17.464483
67360074,-3.3410523,-9.004076,-18.154247
67360084,-8.29515,-7.571854,-11.782299
67360094,-5.5899754,-10.607541,-9.308244
67360104,-4.253555,-7.9358974,-7.0006423
67360114,-3.222499,-8.125104,-10.308164
67360124,-4.2499623,-9.412427,-9.592053
67360133,-1.3747412,-2.9530592,-0.47301635
67360143,0.4430786,-3.0153296,12.410992
67360153,3.4045203,-4.311035,16.070581
67360163,1.592688,-8.459209,1.2370276
67360173,-6.4917006,-7.0413575,0.71251833
67360183,-10.078242,-2.5566833,-3.988905
