mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
-5.037214837122449,2.700225500982174,-5.3450847,5.715308484367311,-6.607129837653061,4.952012247365484,-6.117478650000001,8.256911649621978,-1.2962187859965986,7.109149781618325,-0.94184143,7.226354112459089,hand_wash
-4.960662455201319,2.9085639836582082,-5.1121693,5.750470975622578,-7.022051036062705,4.031644644535917,-7.0808754,8.097120432158858,-1.8076508779504947,5.832232195169604,-1.9076331000000002,6.10594252142354,hand_wash
-4.997093243652317,3.050798548618574,-5.328319649999999,5.854768370312257,-6.84232495281457,5.71461762176767,-7.0485425,8.91483400422725,-0.8435464902506624,6.810144378031598,0.91489745,6.862188946017851,hand_wash
-2.7947077000711866,2.5035297451771155,-3.0356872000000004,3.752073068827921,-1.8626959858508476,4.96816944578886,-2.311194,5.305878247545343,-9.337880796711866,5.0605196753545405,-10.460248,10.620964040907522,hand_wash
-3.798425398141528,4.514357106886569,-3.5422339999999997,5.899784368410756,-6.294453478053156,5.339842407009762,-7.113208,8.254335922354704,-4.896179817328905,9.767955790193417,-3.9002893,10.926368890111299,hand_wash
-3.9046145215493424,2.7395015877750475,-3.96076345,4.769788623337098,-3.4509591961842103,6.7861539314268615,-3.99908385,7.613212498988099,-7.187812096259869,5.008735833973836,-7.60119325,8.760826295828108,hand_wash
-3.6657835889735098,1.9362998976525834,-3.3901502000000003,4.145748016321893,-5.713560979278146,4.898211379237922,-7.013814799999999,7.5257726367214755,-5.202906319923841,5.349052540464553,-5.3396962,7.462077274764296,hand_wash
-2.5949560741059603,1.8574183142888732,-2.7686427000000005,3.1912066402530463,-6.283750115506622,3.69376900536159,-7.435937000000001,7.288994785229267,-3.004139592368212,6.188514709721086,-1.282533,6.879140135428882,hand_wash
-2.1078802417377047,1.036164120329809,-1.9148182,2.348785898664894,0.6141733136357377,1.2948841176824917,0.7089258,1.433155168643182,-11.080628497704918,1.7510972638635318,-11.145224,11.218140199322734,hand_wash
-2.7159361767113332,4.744461786237084,-1.8441649999999998,5.466829698923624,-4.416092668276667,4.2580241043608105,-4.7642925,6.134545111752347,-7.399600419735666,9.35589643999507,-9.868678,11.928406623169108,hand_wash
-4.269740887761589,1.8979803956765664,-4.3888735,4.672581388375777,-7.795618057582781,3.4541736526265643,-7.5083865,8.526604043944475,-2.7368530514456952,4.42207117664264,-2.2100042,5.200488257510178,hand_wash
-4.277026669966997,1.784382379382061,-4.254752,4.63432601480066,-6.029900369662377,4.02761760284389,-6.0270667,7.2513034706039186,-5.654012710316831,4.544209326022073,-6.5635509999999995,7.25380576850044,hand_wash
-3.0754152284900664,1.7125719268150634,-3.08837755,3.5200967930077813,-4.110785348351987,4.348187846604619,-5.20078485,5.983752478970489,-6.688940599825496,5.181668356672228,-8.509505,8.461182736859673,hand_wash
-2.5556512841973684,1.5827516420282386,-2.565066,3.0060699005117533,-3.7172475556578948,4.448819007541077,-2.8668383499999996,5.797406312473136,-8.578518764,4.12160983517101,-9.8632895,9.517281745208475,hand_wash
-1.9870227816079735,2.381569412887971,-1.8992505000000002,3.1016338280062405,-4.89995535843721,4.349999567538229,-6.45817,6.552256004786466,-5.297051163554817,6.53416583406925,-7.5814342,8.41154410179459,hand_wash
-2.019445572961258,2.0228314221623864,-2.03337155,2.858322477370307,-4.675212925940397,4.134230432999202,-4.2876838500000005,6.240951624233034,-7.413073192364239,5.5172918379873845,-9.138196999999998,9.24089624337767,hand_wash
