mean_x,std_x,median_x,rms_x,mean_y,std_y,median_y,rms_y,mean_z,std_z,median_z,rms_z,Activity
-4.87019337441519,2.7999082085165967,-5.1049843,5.617674739633492,-6.938732386000001,4.568363847699261,-6.668932000000001,8.307584207788137,-2.0712037970455697,6.792292996655957,-2.4405248,7.101065365233413,hand_wash
-5.3148633021067,2.8025382226271027,-5.509742299999999,6.00849335602249,-6.58857689696526,4.9490341746528195,-6.918014,8.240284266280252,-0.7714191464880895,6.321897630079109,0.8957373,6.368789299762418,hand_wash
-2.993898398149748,3.320386514561914,-3.029101,4.470838201559998,-2.36480961214899,5.437127248603274,-2.4435187000000003,5.929137982811369,-9.239537824924243,6.497866356568621,-10.3746255,11.295633067961802,hand_wash
-3.9837297686665836,3.4883593012641603,-4.1314087,5.29516321603749,-6.641705704885287,5.076842875984518,-6.907236,8.359819869933832,-4.675576857571072,7.54512865110714,-4.829557,8.876372305892314,hand_wash
-3.652479257412935,2.3277623828828786,-3.3129107500000003,4.331175641439207,-3.9665038525671643,6.122213561522689,-4.961282949999999,7.294837332341449,-6.121166489477612,5.496500111665553,-6.512058250000001,8.226797230359036,hand_wash
-2.6330364498267325,1.7485359835141498,-2.8021727500000004,3.160737102601221,-4.704123679759158,4.35377862794978,-5.7785835,6.40969327937485,-4.926827836126733,6.569037307229034,-5.61811715,8.211326547556132,hand_wash
-1.8050702102935323,3.543326606971349,-1.5639478,3.976611862850111,-0.9864382370258704,3.438276830191398,0.5885760500000001,3.5769830802643887,-10.387286064529103,6.420393149012247,-11.145224,12.21135373225442,hand_wash
-4.322032628683375,2.439159737527639,-4.3864784000000006,4.962808304637569,-7.6748816744168735,3.3192675229578046,-7.397017999999999,8.36189844504598,-2.8551336856491316,5.695064024400664,-1.959126,6.370678347315228,hand_wash
-4.119249356451613,1.7426545181345674,-3.98651,4.472701647796536,-5.1086390679454095,4.319732562741575,-5.1361194,6.690163117603937,-6.499485733315136,4.362025755055949,-7.242539,7.8275528414274165,hand_wash
-2.6808440126302733,1.6226887409027873,-2.6033862,3.1336948431377705,-3.9266077634243177,4.521433221502575,-3.410508,5.988456136959782,-7.52265233808263,5.012756676068095,-9.407637,9.039802414495869,hand_wash
-2.144227622124378,2.2572267724016526,-1.9333794499999999,3.1133237540493512,-5.006058509148258,4.213313628464872,-6.253396,6.543136367891433,-5.716795434542289,6.237983236159935,-7.808961,8.461334699384958,hand_wash
-1.8291263363009926,1.8386661954061678,-1.7088464,2.5935297438586056,-5.656218968818858,4.08277869775161,-6.594686500000001,6.975807832648531,-5.144255328478908,6.372447769480681,-7.098838000000001,8.189716323496373,hand_wash
-1.3768257629382714,1.335451437184353,-1.2657677999999999,1.9180927304403996,-1.2936151079217286,4.53765749246911,-0.14968872,4.718450547203435,-9.820739126871606,3.4533823691789656,-10.79076,10.410224146761825,hand_wash
-0.5103544829334975,2.5167498659680954,-0.7424560499999999,2.567974218348141,1.0143586220812808,3.326766557728714,2.3429278,3.477973424828429,-10.763102747783252,2.3316023555771728,-10.5273085,11.012753983626094,hand_wash
-1.1039476782945812,2.0675054914804085,-0.92328002,2.3437746123963463,-0.35502329927093595,2.8488389884481826,-0.10717712500000001,2.8708753238564166,-11.134271800246305,1.8983904820486255,-11.1260635,11.294949975280675,hand_wash
-5.126763659063291,1.991215505285862,-5.308561,5.49987679901858,-6.627398005688608,3.3492459145310796,-6.46775,7.425621355941094,-2.581509685683544,5.652218761594659,-2.7291248,6.213836913389392,hand_wash
-5.031041609578164,2.619500772760069,-5.182822,5.672139276833516,-6.676494303915632,4.077930197024104,-6.763535000000001,7.82336825683279,-3.8973208093813896,5.90490913888854,-4.333787999999999,7.075101513742866,hand_wash
-5.298802429156328,3.590504530884373,-5.387596599999999,6.400705427492676,-6.390580722220843,5.238334636111089,-6.431825,8.263151440407091,-3.0795731614416875,7.013686870385208,-2.0692968,7.659998327185575,hand_wash
-4.930629090506203,3.296614587544284,-5.144501999999999,5.931169443453441,-6.162438741493797,5.521256351085836,-5.8007374,8.274051180471954,-6.294004351339949,6.716584940645226,-6.6342039999999995,9.204727265899216,hand_wash
-2.84890308872335,4.1992376888634135,-1.7327966000000004,5.074430606137835,-7.031294076611675,4.124851174153597,-6.82939815,8.151901226138031,-1.3267557199289344,7.124540232265219,-1.4028827000000001,7.247023820957807,hand_wash
-2.682320853935484,2.305232696096737,-2.5650659,3.536798403444931,-6.482346206037222,3.685787820076613,-6.941964,7.456932626056793,-3.6164883972952855,5.971314991689069,-5.748047,6.98108809984103,hand_wash
-2.111081945676427,1.6680716987624666,-2.210603,2.690563170336885,-8.032069457436725,2.668856473299729,-8.277187,8.463860504767416,-2.864695940687345,4.6723983856617,-3.0668225,5.480674183613236,hand_wash
-2.028042068752475,1.5695081157674946,-1.9585271999999998,2.564431780744002,-7.593326423935643,2.5657541533677395,-7.7047777,8.015092049126016,-4.900811674927475,4.417023001161081,-6.3725480999999995,6.597578894252912,hand_wash
